C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_30_372.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_30_372.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_30_372.jpg, 0, 0, 0, 7.82909E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_30_474.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_30_474.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_30_474.jpg, 0, 0, 0, 7.812614E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_30_574.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_30_574.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_30_574.jpg, 0, 0, 0, 7.844589E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_30_679.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_30_679.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_30_679.jpg, 0, 0, 0, 7.888563E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_30_780.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_30_780.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_30_780.jpg, 0, 0, 0, 8.001504E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_30_884.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_30_884.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_30_884.jpg, 0, 0, 0, 7.808531E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_30_991.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_30_991.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_30_991.jpg, 0, 0, 0, 7.808995E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_31_094.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_31_094.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_31_094.jpg, 0, 0, 0, 7.797523E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_31_196.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_31_196.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_31_196.jpg, 0, 0, 0, 7.833329E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_31_299.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_31_299.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_31_299.jpg, 0, 0, 0, 7.807897E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_31_400.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_31_400.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_31_400.jpg, 0, 0, 0, 7.828277E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_31_509.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_31_509.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_31_509.jpg, 0, 0, 0, 7.761876E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_31_614.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_31_614.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_31_614.jpg, 0, 0, 0, 7.811749E-05
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_31_726.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_31_726.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_31_726.jpg, 0, 0.330069, 0, 0.2948514
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_31_942.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_31_942.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_31_942.jpg, -0.3842169, 0.197616, 0, 1.046008
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_32_044.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_32_044.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_32_044.jpg, -0.7052361, 0, 0, 1.046054
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_32_157.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_32_157.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_32_157.jpg, -1, 0, 0, 1.014174
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_32_263.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_32_263.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_32_263.jpg, -0.6423637, 0.0214698, 0, 0.9972504
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_32_367.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_32_367.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_32_367.jpg, -0.3290773, 0.3347562, 0, 1.234304
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_32_470.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_32_470.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_32_470.jpg, -0.04241527, 0.5701081, 0, 1.877925
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_32_574.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_32_574.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_32_574.jpg, 0, 0.2669872, 0, 2.284352
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_32_685.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_32_685.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_32_685.jpg, -0.3302475, 0, 0, 2.346211
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_32_794.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_32_794.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_32_794.jpg, -0.5694333, 0, 0, 2.293788
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_32_902.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_32_902.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_32_902.jpg, -0.3016806, 0, 0, 2.277325
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_33_009.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_33_009.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_33_009.jpg, 0, 0.3787554, 0, 2.620479
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_33_115.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_33_115.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_33_115.jpg, 0, 0.6716106, 0, 3.243821
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_33_220.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_33_220.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_33_220.jpg, 0, 0.9687238, 0, 4.243131
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_33_324.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_33_324.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_33_324.jpg, -0.0582684, 0.9697123, 0, 5.62992
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_33_433.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_33_433.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_33_433.jpg, -0.3834423, 0.6445383, 0, 6.485484
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_33_540.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_33_540.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_33_540.jpg, -0.08946208, 0.3505582, 0, 6.980052
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_33_647.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_33_647.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_33_647.jpg, 0, 0.0003357753, 0, 7.097
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_33_752.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_33_752.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_33_752.jpg, 0, 0, 0, 7.025774
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_33_859.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_33_859.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_33_859.jpg, 0, 0.2970171, 0, 7.167537
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_33_964.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_33_964.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_33_964.jpg, -0.0513555, 0.6379744, 0, 7.801125
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_34_067.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_34_067.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_34_067.jpg, -0.3591834, 0.7523996, 0, 8.630385
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_34_177.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_34_177.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_34_177.jpg, -0.6523512, 0.4592318, 0, 9.162563
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_34_280.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_34_280.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_34_280.jpg, -0.3350445, 0.1419251, 0, 9.389196
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_34_387.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_34_387.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_34_387.jpg, 0, 0, 0, 9.281769
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_34_496.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_34_496.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_34_496.jpg, -0.1125534, 0, 0, 9.184159
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_34_604.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_34_604.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_34_604.jpg, -0.3337491, 0, 0, 9.029438
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_34_705.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_34_705.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_34_705.jpg, -0.03150841, 0, 0, 8.93927
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_34_806.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_34_806.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_34_806.jpg, 0, 0.1955055, 0, 8.941153
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_34_912.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_34_912.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_34_912.jpg, 0, 0.5136879, 0, 9.300907
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_35_017.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_35_017.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_35_017.jpg, 0, 0.7942057, 0, 10.03683
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_35_123.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_35_123.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_35_123.jpg, 0, 1, 0, 11.32884
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_35_224.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_35_224.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_35_224.jpg, -0.3027006, 0.9735763, 0, 12.47431
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_35_333.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_35_333.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_35_333.jpg, -0.4347917, 0.6761808, 0, 13.09433
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_35_433.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_35_433.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_35_433.jpg, -0.1327482, 0.3741373, 0, 13.60231
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_35_540.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_35_540.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_35_540.jpg, 0, 0.07583921, 0, 13.72641
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_35_647.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_35_647.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_35_647.jpg, -0.1027908, 0, 0, 13.57091
C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\center_2021_05_15_17_17_35_758.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\left_2021_05_15_17_17_35_758.jpg, C:\Users\srava\OneDrive\Desktop\Autonomous_Vehicles_Driving_Enhancements\Data\IMG\right_2021_05_15_17_17_35_758.jpg, -0.3471408, 0, 0, 13.30858
